topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
5,7,C0154635,Other specified delays in development, specified delays in development,0.01953920898151146,HP:0001263,Global developmental delay
5,7,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.019309164043256107,HP:0030680,Abnormality of cardiovascular system morphology
5,7,C0003811,Cardiac Arrhythmia,,0.018270298786657816,HP:0011675,Arrhythmia
5,7,C0011757,Developmental Coordination Disorder,motor delay,0.015116659518971964,HP:0001270,Motor delay
5,7,C0037317,Sleep disturbances,,0.013747669368194066,HP:0002360,Sleep disturbance
5,7,C0271468,Eustachian tube disorder,eustachian tube disorder,0.013309758003547988,HP:0040115,Abnormality of the Eustachian tube
5,7,C0236826,Developmental expressive language disorder,expressive language delay,0.010635265499752147,HP:0002474,Expressive language delay
5,7,C0038273,Stereotypic Movement Disorder,,0.01030626071167504,HP:0000733,Stereotypic behavior
5,7,C0021092,Impacted cerumen,,0.00810760202663185,HP:0030788,Impacted cerumen
5,7,C0348719,Other dental caries, dental caries,0.005229169338864906,HP:0000670,Carious teeth
5,7,C0029882,Otitis Media,,0.003954409098453,HP:0000388,Otitis media
5,7,C0478100,Other deletions from the autosomes, deletions from the autosomes,0.003879789742528183,,
5,7,C0546884,Hypovolemia,,0.002993750839071094,HP:0011106,Hypovolemia
5,7,C0014116,Endocardial Cushion Defects,endocardial cushion defects,0.002901643578795109,HP:0006695,Atrioventricular canal defect
5,7,C1456326,Selective mutism specific to childhood and adolescence,selective mutism ,0.002801258665116447,HP:0002300,Mutism
5,7,C0015544,Failure to Thrive,failure to thrive,0.002685458822168255,HP:0001508,Failure to thrive
5,7,C0020490,Hyperopia,,0.0023846231210844283,HP:0000540,Hypermetropia
5,7,C0477458,Other specified hearing loss, specified hearing loss,0.002314188701915567,HP:0000365,Hearing impairment
5,7,C0026265,Diseases of mitral valve,diseases of mitral valve,0.00142820101803019,HP:0001633,Abnormality of the mitral valve
5,7,C1455742,Chronic mucoid otitis media,chronic mucoid otitis media,0.0013936004545448421,,
5,7,C0029608,Other endocardial cushion defects, endocardial cushion defects,0.0013520686241435898,HP:0006695,Atrioventricular canal defect
5,7,C0013274,Patent ductus arteriosus,,0.0012819078901715225,HP:0001643,Patent ductus arteriosus
5,7,C0375193,Other conduct disorders, oppositional defiant disorders,0.001280921829360725,HP:0010865,Oppositional defiant disorder
5,7,C0155422,"Chronic serous otitis media, simple or unspecified","chronic serous otitis media, simple or ",0.0012213776923701246,,
5,7,C0004106,Astigmatism,,0.0012199875309223127,HP:0000483,Astigmatism
5,7,C0158619,Congenital insufficiency of mitral valve,insufficiency of mitral valve,0.001168990873328567,HP:0001653,Mitral regurgitation
5,7,C0159099,Nonspecific abnormal electroencephalogram (EEG),nonspecific abnormal electroencephalogram (eeg),0.0010813088170337783,HP:0002353,EEG abnormality
5,8,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.321219678424332,HP:0000709,Psychosis
5,8,C0700613,Anxiety state,anxiety,0.21640865886365407,HP:0000739,Anxiety
5,8,C0011334,Dental caries,,0.08330308562751886,HP:0000670,Carious teeth
5,8,C0011757,Developmental Coordination Disorder,motor delay,0.061276632304115404,HP:0001270,Motor delay
5,8,C1456434,Episodic mood disorder, depression,0.05914123701316606,HP:0000716,Depression
5,8,C0302371,"Other and unspecified special symptoms or syndromes, NEC in ICD9CM_2014"," and  special symptoms or syndromes,",0.03600358056699863,HP:0000708,Behavioral abnormality
5,8,C0424605,Developmental delay (disorder),developmental delay (disorder),0.030687561249609693,HP:0001263,Global developmental delay
5,8,C0038273,Stereotypic Movement Disorder,,0.02671457969466751,HP:0000733,Stereotypic behavior
5,8,C1456428,Unspecified persistent mental disorders due to conditions classified elsewhere, persistent mental disorders due to conditions classified elsewhere,0.017222237791704443,,
5,8,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.015887510222142628,HP:0030680,Abnormality of cardiovascular system morphology
5,8,C0003811,Cardiac Arrhythmia,,0.01210193334499235,HP:0011675,Arrhythmia
5,8,C0037317,Sleep disturbances,,0.010231106581415498,HP:0002360,Sleep disturbance
5,8,C0019693,HIV Infections,hiv infections,0.008855564833065533,HP:0002719,Recurrent infections
5,8,C1384666,hearing impairment,,0.00778888673035342,HP:0000365,Hearing impairment
5,8,C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.005945426460045848,HP:0001249,Intellectual disability
5,8,C0007570,Celiac Disease,,0.005055512290952259,HP:0012538,Gluten intolerance
5,8,C0153987,"Benign neoplasm of skin of trunk, excluding scrotum","benign neoplasm of skin of trunk, excluding scrotum",0.004542935971614717,,
5,8,C0236826,Developmental expressive language disorder,expressive language delay,0.0021033781131259807,HP:0002474,Expressive language delay
5,8,C0868777,Persistent disorder of initiating or maintaining sleep,persistent disorder of initiating or maintaining sleep,0.002066406297313233,HP:0002360,Sleep disturbance
5,8,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.00178295108014358,HP:0000729,Autistic behavior
5,8,C0375026,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,viral and chlamydial infection in conditions classified elsewhere and of  site,0.0016326064776897725,,
5,8,C0004106,Astigmatism,,0.001279663442536605,HP:0000483,Astigmatism
5,8,C0085584,Encephalopathies,,0.001087851339312322,HP:0001298,Encephalopathy
5,9,C0159047,Symbolic dysfunction,impaired social interactions,0.24223287883290423,HP:0000735,Impaired social interactions
5,9,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.22475446826888423,HP:0000709,Psychosis
5,9,C0154721,"Epilepsy, unspecified, without mention of intractable epilepsy","epilepsy, , ",0.12339306717488221,HP:0001250,Seizures
5,9,C0003537,Aphasia,,0.04059827920131052,HP:0002381,Aphasia
5,9,C1384666,hearing impairment,,0.031551311649132864,HP:0000365,Hearing impairment
5,9,C0236826,Developmental expressive language disorder,expressive language delay,0.031061942452632645,HP:0002474,Expressive language delay
5,9,C0154713,"Partial epilepsy, with impairment of consciousness, with intractable epilepsy"," epilepsy, ",0.02711280269205229,HP:0001250,Seizures
5,9,C0042023,Increased frequency of micturition,,0.02401887315976105,HP:0100515,Pollakisuria
5,9,C1456302,Unspecified transient mental disorder in conditions classified elsewhere, transient mental disorder in conditions classified elsewhere,0.022234405587188488,,
5,9,C0490011,Other convulsions, convulsions,0.012863586419445145,HP:0001250,Seizures
5,9,C0159099,Nonspecific abnormal electroencephalogram (EEG),nonspecific abnormal electroencephalogram (eeg),0.010294704848696469,HP:0002353,EEG abnormality
5,9,C0029551,Other conditions of brain, conditions of brain,0.009338414887940358,HP:0012638,Abnormality of nervous system physiology
5,9,C0029581,Other disease of nasal cavity and sinuses, disease of nasal cavity and sinuses,0.006900987786949959,HP:0000366,Abnormality of the nose
5,9,C0478144,Other and unspecified speech disturbances, and  speech disturbances,0.006034107088108131,HP:0002167,Neurological speech impairment
5,9,C0154714,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.005481999683796205,,
5,9,C0155336,Esotropia with accommodative compensation,esotropia ,0.005241699327711121,HP:0000565,Esotropia
5,9,C0007570,Celiac Disease,,0.005159199836027581,HP:0012538,Gluten intolerance
5,9,C0156109,"Inguinal hernia, without mention of obstruction or gangrene, unilateral or unspecified (not specified as recurrent)","inguinal hernia, ",0.005153648701515107,HP:0000023,Inguinal hernia
5,9,C0021092,Impacted cerumen,,0.004450628436708545,HP:0030788,Impacted cerumen
5,9,C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.0032371078328495644,HP:0000750,Delayed speech and language development
5,9,C1306246,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.002572734328984142,,
5,9,C0008711,Chronic rhinitis,,0.0021355458921632074,HP:0002257,Chronic rhinitis
5,9,C0021051,Immunologic Deficiency Syndromes,,0.0018788003941327496,HP:0002721,Immunodeficiency
5,9,C0154635,Other specified delays in development, specified delays in development,0.0015239624676227986,HP:0001263,Global developmental delay
5,9,C0949135,Other constipation, constipation,0.001460803955166755,HP:0002019,Constipation
5,9,C0868777,Persistent disorder of initiating or maintaining sleep,persistent disorder of initiating or maintaining sleep,0.0011797978001819968,HP:0002360,Sleep disturbance
5,9,C0154722,"Epilepsy, unspecified, with intractable epilepsy","epilepsy, , ",0.0010204609104039288,HP:0001250,Seizures
5,10,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.3143377787256021,HP:0000709,Psychosis
5,10,C0700613,Anxiety state,anxiety,0.2552628796329994,HP:0000739,Anxiety
5,10,C0011757,Developmental Coordination Disorder,motor delay,0.06986586455556024,HP:0001270,Motor delay
5,10,C0154634,Mixed development disorder,neurodevelopmental delay,0.04241411588404185,HP:0012758,Neurodevelopmental delay
5,10,C0424605,Developmental delay (disorder),developmental delay (disorder),0.03182798375073565,HP:0001263,Global developmental delay
5,10,C0009806,Constipation,,0.018868645784611233,HP:0002019,Constipation
5,10,C0025958,Microcephaly,microcephaly,0.018096526066295273,HP:0000252,Microcephaly
5,10,C0302371,"Other and unspecified special symptoms or syndromes, NEC in ICD9CM_2014"," and  special symptoms or syndromes,",0.01593580790646924,HP:0000708,Behavioral abnormality
5,10,C0520966,Abnormal coordination,,0.012897652078435613,HP:0002311,Incoordination
5,10,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.012244558558429345,HP:0001263,Global developmental delay
5,10,C0159135,Other abnormal clinical findings, abnormal clinical findings,0.011804071904060211,HP:0000707,Abnormality of the nervous system
5,10,C0920296,Developmental reading disorder,developmental reading disorder,0.011471280082432237,,
5,10,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.011320141772397567,HP:0030680,Abnormality of cardiovascular system morphology
5,10,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.010372279918897068,HP:0001263,Global developmental delay
5,10,C1384666,hearing impairment,,0.010294546719731852,HP:0000365,Hearing impairment
5,10,C0042023,Increased frequency of micturition,,0.008720985752677197,HP:0100515,Pollakisuria
5,10,C0022661,"Kidney Failure, Chronic","kidney failure, chronic",0.007996868213181595,HP:0003774,Stage 5 chronic kidney disease
5,10,C0037317,Sleep disturbances,,0.007898407857805415,HP:0002360,Sleep disturbance
5,10,C0025517,Metabolic Diseases,metabolic diseases,0.007527622708294994,HP:0001939,Abnormality of metabolism/homeostasis
5,10,C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.007367818226762255,HP:0000708,Behavioral abnormality
5,10,C0155336,Esotropia with accommodative compensation,esotropia ,0.005917868319879474,HP:0000565,Esotropia
5,10,C0340629,Aortic aneurysm without mention of rupture NOS,aortic aneurysm ,0.005854553933180788,HP:0004942,Aortic aneurysm
5,10,C1455977,aftercare following organ transplant,aftercare following organ transplant,0.005227621862688372,,
5,10,C1456326,Selective mutism specific to childhood and adolescence,selective mutism ,0.004900620798096116,HP:0002300,Mutism
5,10,C0007570,Celiac Disease,,0.004606515937288463,HP:0012538,Gluten intolerance
5,10,C0302467,Congenital anomaly of aorta,congenital anomaly of aorta,0.003540273848822229,HP:0030680,Abnormality of cardiovascular system morphology
5,10,C0497552,Congenital neurologic anomalies,,0.0028656257757053837,HP:0000707,Abnormality of the nervous system
5,10,C0013274,Patent ductus arteriosus,,0.002787270142787806,HP:0001643,Patent ductus arteriosus
5,10,C0154246,"Urea Cycle Disorders, Inborn","urea cycle disorders, inborn",0.002646826319891722,HP:0001939,Abnormality of metabolism/homeostasis
5,10,C0221539,Transient alteration of awareness,transient alteration of awareness,0.0025214623608942792,,
5,10,C0154623,Unspecified emotional disturbance of childhood or adolescence, emotional disturbance ,0.0017625568853907793,HP:0100851,Abnormal emotion/affect behavior
5,10,C0042798,Low Vision,low vision,0.001624528813261011,HP:0000505,Visual impairment
5,10,C0478095,Other specified congenital malformations,phenotypic abnormality,0.001575280924464044,HP:0000118,Phenotypic abnormality
5,10,C0311394,Difficulty walking,,0.0013181647770032971,HP:0002355,Difficulty walking
5,10,C0026265,Diseases of mitral valve,diseases of mitral valve,0.001286222899974621,HP:0001633,Abnormality of the mitral valve
5,10,C0029551,Other conditions of brain, conditions of brain,0.0012672065980204232,HP:0012638,Abnormality of nervous system physiology
5,10,C0158350,Tendon contracture,contracture,0.0011451083015767065,HP:0001371,Flexion contracture
5,11,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.28897125243860083,HP:0000709,Psychosis
5,11,C0158350,Tendon contracture,contracture,0.0603537708170361,HP:0001371,Flexion contracture
5,11,C0011334,Dental caries,,0.05785228493436475,HP:0000670,Carious teeth
5,11,C0154695,Diplegic Infantile Cerebral Palsy,diplegic  cerebral palsy,0.044689807335182505,HP:0100021,Cerebral palsy
5,11,C0011757,Developmental Coordination Disorder,motor delay,0.04257757731843749,HP:0001270,Motor delay
5,11,C0030196,Pain in limb,,0.04084476834364797,HP:0009763,Limb pain
5,11,C0520966,Abnormal coordination,,0.03373789013748955,HP:0002311,Incoordination
5,11,C0424605,Developmental delay (disorder),developmental delay (disorder),0.031765877603169276,HP:0001263,Global developmental delay
5,11,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.02875933211783143,HP:0001263,Global developmental delay
5,11,C0264133,Acquired flat foot,acquired flat foot,0.02855991658242308,HP:0001763,Pes planus
5,11,C0158712,Congenital musculoskeletal deformities of spine,congenital musculoskeletal deformities of spine,0.02332970300355403,HP:0000925,Abnormality of the vertebral column
5,11,C0311394,Difficulty walking,,0.022951124862193407,HP:0002355,Difficulty walking
5,11,C0575081,Gait abnormality,,0.021904697636873152,HP:0001288,Gait disturbance
5,11,C0154635,Other specified delays in development, specified delays in development,0.019521514246681027,HP:0001263,Global developmental delay
5,11,C0003811,Cardiac Arrhythmia,,0.01897946823536127,HP:0011675,Arrhythmia
5,11,C0392702,Abnormal involuntary movement,abnormal involuntary movement,0.016797852045837596,HP:0004305,Involuntary movements
5,11,C0020295,Hydronephrosis,,0.01463414399665034,HP:0000126,Hydronephrosis
5,11,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.014442920004605004,HP:0001263,Global developmental delay
5,11,C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.013800793063561365,HP:0000708,Behavioral abnormality
5,11,C0018818,Ventricular Septal Defects,,0.012205078413834902,HP:0001629,Ventricular septal defect
5,11,C0348719,Other dental caries, dental caries,0.011229960028486698,HP:0000670,Carious teeth
5,11,C0155336,Esotropia with accommodative compensation,esotropia ,0.01108719598621557,HP:0000565,Esotropia
5,11,C1691215,Penile hypospadias,,0.008789240972223916,HP:0003244,Penile hypospadias
5,11,C0375530,congenital obstruction of ureteropelvic junction,congenital obstruction of ureteropelvic junction,0.007745055762969366,HP:0000074,Ureteropelvic junction obstruction
5,11,C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.007063475234390224,HP:0000750,Delayed speech and language development
5,11,C1456428,Unspecified persistent mental disorders due to conditions classified elsewhere, persistent mental disorders due to conditions classified elsewhere,0.005942039373544266,,
5,11,C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.005866458773923813,HP:0000646,Amblyopia
5,11,C0159135,Other abnormal clinical findings, abnormal clinical findings,0.005823981415285324,HP:0000707,Abnormality of the nervous system
5,11,C0004106,Astigmatism,,0.004317053569744746,HP:0000483,Astigmatism
5,11,C1719382,Acquired torsion dystonia,acquired torsion dystonia,0.003987856904675,HP:0001304,Torsion dystonia
5,11,C0026758,"Multiple congenital anomalies, so described","multiple congenital anomalies, so described",0.0036870201752945793,HP:0001627,Abnormal heart morphology
5,11,C0025517,Metabolic Diseases,metabolic diseases,0.0034557300872414087,HP:0001939,Abnormality of metabolism/homeostasis
5,11,C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.00336432878251309,HP:0001249,Intellectual disability
5,11,C0029581,Other disease of nasal cavity and sinuses, disease of nasal cavity and sinuses,0.002347229559617671,HP:0000366,Abnormality of the nose
5,11,C0014877,Esotropia,,0.002331066283238031,HP:0000565,Esotropia
5,11,C0478056,Other obstructive defects of renal pelvis and ureter, obstructive defects of renal pelvis and ureter,0.0018498857198633025,HP:0000069,Abnormality of the ureter
5,11,C0154697,"Cerebral Palsy, Quadriplegic, Infantile","cerebral palsy, quadriplegic, ",0.0016569854270662963,HP:0100021,Cerebral palsy
5,11,C0695252,Other malaise and fatigue, malaise and fatigue,0.0016000798785771675,,
5,11,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.001564874541061123,HP:0030680,Abnormality of cardiovascular system morphology
5,11,C0158361,"Other disorders of muscle, ligament, and fascia"," disorders of muscle, ligament, and fascia",0.0015156857474425687,,
5,11,C0949135,Other constipation, constipation,0.0014641702584063706,HP:0002019,Constipation
5,11,C0029652,Other kyphoscoliosis and scoliosis, kyphoscoliosis and scoliosis,0.0013460954603564978,HP:0002650,Scoliosis
5,11,C0041970,Urethral fistula,,0.0011324784650156529,HP:0010480,Urethral fistula
5,12,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.5551141203812124,HP:0000729,Autistic behavior
5,12,C0009806,Constipation,,0.10500289245637473,HP:0002019,Constipation
5,12,C0000737,Abdominal Pain,,0.04004514582681798,HP:0002027,Abdominal pain
5,12,C0004352,Autistic Disorder,,0.025088127910248045,HP:0000717,Autism
5,12,C0344304,Generalized abdominal pain,generalized abdominal pain,0.017119328239974155,,
5,12,C0003811,Cardiac Arrhythmia,,0.011441475834384469,HP:0011675,Arrhythmia
5,12,C0007570,Celiac Disease,,0.00955514898900227,HP:0012538,Gluten intolerance
5,12,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.009471202737554937,HP:0001263,Global developmental delay
5,12,C0029806,Other specified infantile cerebral palsy, specified  cerebral palsy,0.009198390544953755,HP:0100021,Cerebral palsy
5,12,C0424605,Developmental delay (disorder),developmental delay (disorder),0.009064273083687627,HP:0001263,Global developmental delay
5,12,C0154714,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.0033905980925659314,,
5,12,C1456428,Unspecified persistent mental disorders due to conditions classified elsewhere, persistent mental disorders due to conditions classified elsewhere,0.003127126829238751,,
5,12,C0030196,Pain in limb,,0.0024464007609377274,HP:0009763,Limb pain
5,12,C0478145,Other and unspecified symbolic dysfunctions, and  impaired social interactionss,0.0021250761549058516,HP:0000735,Impaired social interactions
5,12,C0029882,Otitis Media,,0.002036478295134515,HP:0000388,Otitis media
5,12,C0029551,Other conditions of brain, conditions of brain,0.0016211576759559893,HP:0012638,Abnormality of nervous system physiology
5,12,C0949135,Other constipation, constipation,0.0014051660314330257,HP:0002019,Constipation
5,13,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.6955006884591741,HP:0000729,Autistic behavior
5,13,C1456434,Episodic mood disorder, depression,0.14303240515892632,HP:0000716,Depression
5,13,C0154714,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.025335559903190943,,
5,13,C0040517,Gilles de la Tourette syndrome,gilles de la tourette syndrome,0.019475181624731244,,
5,13,C0038436,Post-Traumatic Stress Disorder,post-traumatic stress disorder,0.017225616878568578,,
5,13,C0155546,Middle ear conductive hearing loss,middle ear conductive hearing loss,0.008064652827990543,HP:0000405,Conductive hearing impairment
5,13,C0020490,Hyperopia,,0.005404784253156314,HP:0000540,Hypermetropia
5,13,C0311394,Difficulty walking,,0.004765242669826943,HP:0002355,Difficulty walking
5,13,C0695252,Other malaise and fatigue, malaise and fatigue,0.004374533440609904,,
5,13,C0085584,Encephalopathies,,0.004169224865364921,HP:0001298,Encephalopathy
5,13,C0009806,Constipation,,0.00392333278098131,HP:0002019,Constipation
5,13,C0013415,Dysthymic Disorder,dysthymic disorder,0.003459494929400995,HP:0000716,Depression
5,13,C0221539,Transient alteration of awareness,transient alteration of awareness,0.002887381812537954,,
5,13,C0003811,Cardiac Arrhythmia,,0.0013123837705918562,HP:0011675,Arrhythmia
5,13,C0025517,Metabolic Diseases,metabolic diseases,0.0012087747567551704,HP:0001939,Abnormality of metabolism/homeostasis
5,14,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.7441498656580446,HP:0000729,Autistic behavior
5,14,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.017563464242551452,HP:0011948,Acute respiratory tract infection
5,14,C0154722,"Epilepsy, unspecified, with intractable epilepsy","epilepsy, , ",0.01578256236823749,HP:0001250,Seizures
5,14,C0040188,Tic disorder,tic disorder,0.014119759147573671,HP:0100033,Tics
5,14,C0154713,"Partial epilepsy, with impairment of consciousness, with intractable epilepsy"," epilepsy, ",0.010609872476579109,HP:0001250,Seizures
5,14,C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.009930247633944449,HP:0002719,Recurrent infections
5,14,C0019693,HIV Infections,hiv infections,0.00932395110675757,HP:0002719,Recurrent infections
5,14,C0011757,Developmental Coordination Disorder,motor delay,0.008855752002096793,HP:0001270,Motor delay
5,14,C1456302,Unspecified transient mental disorder in conditions classified elsewhere, transient mental disorder in conditions classified elsewhere,0.007736138758034281,,
5,14,C0085584,Encephalopathies,,0.007690780525378583,HP:0001298,Encephalopathy
5,14,C0154710,"Generalized convulsive epilepsy, with intractable epilepsy","generalized convulsive epilepsy, ",0.006028466407778693,HP:0002197,Generalized seizures
5,14,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.005550625036124599,HP:0001263,Global developmental delay
5,14,C0424605,Developmental delay (disorder),developmental delay (disorder),0.005542568776252436,HP:0001263,Global developmental delay
5,14,C0014877,Esotropia,,0.004869985702276385,HP:0000565,Esotropia
5,14,C0154721,"Epilepsy, unspecified, without mention of intractable epilepsy","epilepsy, , ",0.0044828794192997195,HP:0001250,Seizures
5,14,C0154634,Mixed development disorder,neurodevelopmental delay,0.004231028516946454,HP:0012758,Neurodevelopmental delay
5,14,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.0036210951026200994,HP:0004370,Abnormality of temperature regulation
5,14,C0311394,Difficulty walking,,0.0026481543356993782,HP:0002355,Difficulty walking
5,14,C0949135,Other constipation, constipation,0.002445187329141688,HP:0002019,Constipation
5,14,C0037317,Sleep disturbances,,0.0023464934621797327,HP:0002360,Sleep disturbance
5,14,C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.0022032259051806527,HP:0001249,Intellectual disability
5,14,C0490011,Other convulsions, convulsions,0.0021712113030126546,HP:0001250,Seizures
5,14,C0728950,Vomiting alone,vomiting alone,0.0021006395241066696,HP:0002013,Vomiting
5,14,C1456428,Unspecified persistent mental disorders due to conditions classified elsewhere, persistent mental disorders due to conditions classified elsewhere,0.0020982621572647833,,
5,14,C0575081,Gait abnormality,,0.001866114861191027,HP:0001288,Gait disturbance
5,14,C0154707,"Generalized nonconvulsive epilepsy, without mention of intractable epilepsy","generalized nonconvulsive epilepsy, ",0.0018436667930666851,HP:0002197,Generalized seizures
5,14,C0152212,Intermittent alternating esotropia,intermittent alternating esotropia,0.0017929526400961768,HP:0001137,Alternating esotropia
5,14,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.0017922662090271075,HP:0001263,Global developmental delay
5,14,C2607914,Allergic rhinitis (disorder),,0.0017875472808700802,HP:0003193,Allergic rhinitis
5,14,C0478144,Other and unspecified speech disturbances, and  speech disturbances,0.0017611722391063205,HP:0002167,Neurological speech impairment
5,14,C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.0017558540074918605,HP:0000646,Amblyopia
5,14,C0395861,Acute suppurative otitis media without spontaneous rupture of ear drum,acute suppurative otitis media ,0.001724458912513004,HP:0000403,Recurrent otitis media
5,14,C0695252,Other malaise and fatigue, malaise and fatigue,0.0014578154791788879,,
5,14,C0392702,Abnormal involuntary movement,abnormal involuntary movement,0.0013746900624431644,HP:0004305,Involuntary movements
5,14,C0154635,Other specified delays in development, specified delays in development,0.0013463279052371739,HP:0001263,Global developmental delay
5,14,C0221539,Transient alteration of awareness,transient alteration of awareness,0.0011650505344595525,,
5,14,C0008711,Chronic rhinitis,,0.0011631695069413486,HP:0002257,Chronic rhinitis
5,14,C0003811,Cardiac Arrhythmia,,0.0011567336964858747,HP:0011675,Arrhythmia
5,14,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.0011535547955624653,HP:0001263,Global developmental delay
5,14,C0020490,Hyperopia,,0.001132235622978183,HP:0000540,Hypermetropia
5,14,C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.0010949833535557662,HP:0030148,Heart murmur
5,14,C0029551,Other conditions of brain, conditions of brain,0.0010040892567062649,HP:0012638,Abnormality of nervous system physiology
5,14,C0004106,Astigmatism,,0.0010012583517391505,HP:0000483,Astigmatism
6,0,C0029882,Otitis Media,,0.1672748202761658,HP:0000388,Otitis media
6,0,C0432068,"Congenital musculoskeletal deformities of skull, face, and jaw",abnormality of the head,0.1385552321436839,HP:0000234,Abnormality of the head
6,0,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.13800761687242616,HP:0011948,Acute respiratory tract infection
6,0,C0546884,Hypovolemia,,0.057674825064572256,HP:0011106,Hypovolemia
6,0,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.055775972646619834,HP:0004386,Gastrointestinal inflammation
6,0,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.03653496705855988,HP:0004370,Abnormality of temperature regulation
6,0,C0395861,Acute suppurative otitis media without spontaneous rupture of ear drum,acute suppurative otitis media ,0.022864529274686914,HP:0000403,Recurrent otitis media
6,0,C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.02236175457465427,HP:0002719,Recurrent infections
6,0,C1279224,"Infectious colitis, enteritis and gastroenteritis","infectious colitis, enteritis and gastroenteritis",0.020426654844208185,HP:0002583,Colitis
6,0,C0029581,Other disease of nasal cavity and sinuses, disease of nasal cavity and sinuses,0.015622456146299502,HP:0000366,Abnormality of the nose
6,0,C0036529,"Myocardial Diseases, Secondary","myocardial diseases, secondary",0.01521318542640613,,
6,0,C0019570,Hirschsprung's disease and other congenital functional disorders of colon,hirschsprung's disease and  congenital functional disorders of colon,0.013323208140471667,HP:0002242,Abnormality of the intestine
6,0,C1384666,hearing impairment,,0.009033666787663642,HP:0000365,Hearing impairment
6,0,C0728950,Vomiting alone,vomiting alone,0.008223017965017483,HP:0002013,Vomiting
6,0,C0018777,Conductive hearing loss,,0.005513947063324209,HP:0000405,Conductive hearing impairment
6,0,C0000737,Abdominal Pain,,0.004470806083176872,HP:0002027,Abdominal pain
6,0,C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.003949756251971365,HP:0000750,Delayed speech and language development
6,0,C0344304,Generalized abdominal pain,generalized abdominal pain,0.0034503013678724576,,
6,0,C0007194,Hypertrophic Cardiomyopathy,,0.0030513849008529073,HP:0001639,Hypertrophic cardiomyopathy
6,0,C0158619,Congenital insufficiency of mitral valve,insufficiency of mitral valve,0.0029522650500740915,HP:0001653,Mitral regurgitation
6,0,C1263846,Attention deficit hyperactivity disorder,,0.002739407492511491,HP:0007018,Attention deficit hyperactivity disorder
6,0,C0010200,Coughing,,0.0020438222181113895,HP:0012735,Cough
6,0,C0020490,Hyperopia,,0.0016074021595329938,HP:0000540,Hypermetropia
