topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
5,5,C0221539,Transient alteration of awareness,transient alteration of awareness,0.0021943430591807186,,
5,5,C0155490,Middle Ear Cholesteatoma,middle ear cholesteatoma,0.002102251711217268,HP:0008609,Morphological abnormality of the middle ear
5,5,C0838227,Pain in joint involving lower leg,pain in joint involving lower leg,0.0017903400560782227,HP:0001376,Limitation of joint mobility
5,5,C0152415,Ankyloglossia,,0.0017311105602256971,HP:0010296,Ankyloglossia
5,5,C0154623,Unspecified emotional disturbance of childhood or adolescence, emotional disturbance ,0.001515510509889373,HP:0100851,Abnormal emotion/affect behavior
5,5,C1261276,Congenital unilateral subluxation of hip,congenital unilateral subluxation of hip,0.0014546885460578751,,
5,5,C1719694,Attention to dressings and sutures,attention to dressings and sutures,0.0013922955008577019,HP:0000159,Abnormality of the lip
5,5,C0008373,Cholesteatoma,,0.0013716777695834148,HP:0009797,Cholesteatoma
5,5,C1112693,"Generalized non-convulsive epilepsy, with intractable epilepsy","generalized non-convulsive epilepsy, ",0.0011951185229149796,HP:0002197,Generalized seizures
5,5,C0153676,Secondary malignant neoplasm of lung,secondary malignant neoplasm of lung,0.0011294229860274061,HP:0100526,Neoplasm of the lung
5,5,C0006118,Brain Neoplasms,,0.0011291868668867767,HP:0030692,Brain neoplasm
5,5,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.0011124516036405622,HP:0000729,Autistic behavior
5,5,C0405578,Gigantism and acromegaly,gigantism and acromegaly,0.0010908550883258108,HP:0000845,Growth hormone excess
5,5,C0868752,"Muscular wasting and disuse atrophy, not elsewhere classified in ICD9CM","muscular cachexia and disuse atrophy, not elsewhere classified in icd9cm",0.001089024115112442,,
5,6,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.2670279467331682,HP:0000729,Autistic behavior
5,6,C0159047,Symbolic dysfunction,impaired social interactions,0.21660222927898834,HP:0000735,Impaired social interactions
5,6,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.022593619409175647,HP:0001263,Global developmental delay
5,6,C0003537,Aphasia,,0.021397238748475884,HP:0002381,Aphasia
5,6,C0154721,"Epilepsy, unspecified, without mention of intractable epilepsy","epilepsy, , ",0.01480803233703274,HP:0001250,Seizures
5,6,C0154714,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.01212697775018526,,
5,6,C0028754,Obesity,,0.011166817795237557,HP:0001513,Obesity
5,6,C0154710,"Generalized convulsive epilepsy, with intractable epilepsy","generalized convulsive epilepsy, ",0.009538191705243181,HP:0002197,Generalized seizures
5,6,C0478145,Other and unspecified symbolic dysfunctions, and  impaired social interactionss,0.009386075314682678,HP:0000735,Impaired social interactions
5,6,C0028756,"Obesity, Morbid","obesity, ",0.009011464968533268,HP:0001513,Obesity
5,6,C0154446,"Infantile autism, current or active state"," autism, ",0.006839961658759404,HP:0000717,Autism
5,6,C0154713,"Partial epilepsy, with impairment of consciousness, with intractable epilepsy"," epilepsy, ",0.005895241345902594,HP:0001250,Seizures
5,6,C0033975,Psychotic Disorders,,0.004922395161895518,HP:0000709,Psychosis
5,6,C0154587,Adjustment disorder with anxious mood,adjustment disorder ,0.004680397579823692,HP:0000708,Behavioral abnormality
5,6,C0524528,Pervasive Development Disorder,pervasive development disorder,0.004510015701840388,HP:0000729,Autistic behavior
5,6,C0490048,Vesicoureteral reflux unspecified or without reflux nephropathy,vesicoureteral reflux  or ,0.004096450171950236,HP:0000076,Vesicoureteral reflux
5,6,C0008701,Chronic Motor or Vocal Tic Disorder,chronic motor or vocal tic disorder,0.003655635756581429,HP:0100035,Phonic tics
5,6,C0154712,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.0033539858063729115,,
5,6,C0242343,Panhypopituitarism,,0.0033016334737498124,HP:0000871,Panhypopituitarism
5,6,C0010417,Cryptorchidism,,0.003136043205505966,HP:0000028,Cryptorchidism
5,6,C0154637,"psychic; factor, associated with diseases classified elsewhere","psychic; factor, associated ",0.0029764630318015227,,
5,6,C0302397,"Other hamartoses, not elsewhere classified"," hamartoses, not elsewhere classified",0.002878356756424409,,
5,6,C0003534,Aphakia,aphakia,0.0027241149980935042,HP:0000517,Abnormality of the lens
5,6,C0868777,Persistent disorder of initiating or maintaining sleep,persistent disorder of initiating or maintaining sleep,0.0026958444622200038,HP:0002360,Sleep disturbance
5,6,C0040188,Tic disorder,tic disorder,0.0024672351208913307,HP:0100033,Tics
5,6,C0013338,Pituitary dwarfism,,0.0023707665213239864,HP:0000839,Pituitary dwarfism
5,6,C0004269,Child attention deficit disorder,child attention deficit disorder,0.0021769875767044485,HP:0007018,Attention deficit hyperactivity disorder
5,6,C0392440,Acquired acanthosis nigricans,acquired acanthosis nigricans,0.002102355118326864,HP:0000956,Acanthosis nigricans
5,6,C0424605,Developmental delay (disorder),developmental delay (disorder),0.0020625595132978446,HP:0001263,Global developmental delay
5,6,C0031572,"Phobia, Social","phobia, social",0.002028320161595385,HP:0000708,Behavioral abnormality
5,6,C0154246,"Urea Cycle Disorders, Inborn","urea cycle disorders, inborn",0.0018477280705245958,HP:0001939,Abnormality of metabolism/homeostasis
5,6,C0477976,Other specified congenital malformations of nervous system,phenotypic abnormality of nervous system,0.0017544715493967554,HP:0000707,Abnormality of the nervous system
5,6,C0012236,DiGeorge Syndrome,digeorge syndrome,0.0016181132350190299,HP:0040064,Abnormality of limbs
5,6,C0027730,Nephrotic syndrome with unspecified pathological lesion in kidney,nephrotic syndrome ,0.0014398985655798367,HP:0000100,Nephrotic syndrome
5,6,C0478144,Other and unspecified speech disturbances, and  speech disturbances,0.0014315062166081337,HP:0002167,Neurological speech impairment
5,6,C0028850,Ocular Motility Disorders,ocular motility disorders,0.00141446119274911,HP:0000496,Abnormality of eye movement
5,6,C0085639,Falls,,0.001403554166671578,HP:0002527,Falls
5,6,C0878750,"Fall from other slipping, tripping, or stumbling","fall from  slipping, tripping, or stumbling",0.0013297549757068105,HP:0012638,Abnormality of nervous system physiology
5,6,C0159043,"Other symptoms concerning nutrition, metabolism, and development"," symptoms concerning nutrition, metabolism, and development",0.0012921520054510382,HP:0000708,Behavioral abnormality
5,6,C0546826,Dermatophytosis of the body,dermatophytosis of the body,0.0012548798131433196,,
5,6,C0152193,Regular astigmatism,regular astigmatism,0.0011595631445771792,HP:0000483,Astigmatism
5,6,C2911063,"Body mass index (BMI) pediatric, less than 5th percentile for age","body mass index (bmi) pediatric, less than 5th percentile for age",0.001135038829054664,,
5,6,C0494362,Other specified metabolic disorders, specified metabolic disorders,0.0011291487655950663,,
5,6,C0042870,Vitamin D Deficiency,,0.001087722197555667,HP:0100512,Vitamin D deficiency
5,7,C0159047,Symbolic dysfunction,impaired social interactions,0.18946326318535953,HP:0000735,Impaired social interactions
5,7,C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.16292302904843678,HP:0000729,Autistic behavior
5,7,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.02778506774517294,HP:0001263,Global developmental delay
5,7,C0478095,Other specified congenital malformations,phenotypic abnormality,0.014056485782373012,HP:0000118,Phenotypic abnormality
5,7,C0016667,Fragile X Syndrome,fragile x syndrome,0.012294797245576134,,
5,7,C0270549,Generalized Anxiety Disorder,generalized anxiety disorder,0.0075876383229602365,HP:0100851,Abnormal emotion/affect behavior
5,7,C0158619,Congenital insufficiency of mitral valve,insufficiency of mitral valve,0.00504465097817198,HP:0001653,Mitral regurgitation
5,7,C0158463,Other acquired deformities of limbs, acquired deformities of limbs,0.004470677854673208,HP:0002814,Abnormality of the lower limb
5,7,C0022661,"Kidney Failure, Chronic","kidney failure, chronic",0.0043659133200608735,HP:0003774,Stage 5 chronic kidney disease
5,7,C0009447,Common Variable Immunodeficiency,immunodeficiency,0.004021646860001999,HP:0002721,Immunodeficiency
5,7,C0158617,Congenital insufficiency of aortic valve,congenital insufficiency of aortic valve,0.0035504032251365563,HP:0001646,Abnormality of the aortic valve
5,7,C0018818,Ventricular Septal Defects,,0.0031574051118178747,HP:0001629,Ventricular septal defect
5,7,C0012236,DiGeorge Syndrome,digeorge syndrome,0.002945125571530358,HP:0040064,Abnormality of limbs
5,7,C0020676,Hypothyroidism,,0.0027269066390149905,HP:0000821,Hypothyroidism
5,7,C0002418,Amblyopia,,0.0024764613409483972,HP:0000646,Amblyopia
5,7,C0701163,Adrenogenital disorder,adrenogenital disorder,0.002427641437825488,HP:0012243,Abnormal genital system morphology
5,7,C0340629,Aortic aneurysm without mention of rupture NOS,aortic aneurysm ,0.002417506120800254,HP:0004942,Aortic aneurysm
5,7,C0268701,"Disorder of kidney and ureter, unspecified","disorder of kidney and ureter, ",0.002274335920983894,,
5,7,C0375218,"Hemiplegia, unspecified affecting unspecified side","hemiplegia,  affecting  side",0.0022148934772571196,HP:0012638,Abnormality of nervous system physiology
5,7,C1455977,aftercare following organ transplant,aftercare following organ transplant,0.0021677640036725544,,
5,7,C0153633,Malignant neoplasm of brain,malignant neoplasm of brain,0.002156102654070945,HP:0030692,Brain neoplasm
5,7,C0837691,"Polyarticular juvenile rheumatoid arthritis, chronic or unspecified","polyarticular juvenile rheumatoid arthritis, chronic or ",0.002113194433244602,HP:0005681,Juvenile rheumatoid arthritis
5,7,C0153640,Malignant neoplasm of cerebellum,malignant neoplasm of cerebellum,0.0020939156844557794,HP:0030692,Brain neoplasm
5,7,C0026509,Closed Monteggia's fracture,closed monteggia's fracture,0.0019784848080760032,,
5,7,C0348860,Hypertensive renal disease with renal failure,hypertensive renal disease ,0.0019181605930167623,HP:0012622,Chronic kidney disease
5,7,C0037785,Specific developmental disorder,specific developmental disorder,0.0017550973062157946,HP:0000729,Autistic behavior
5,7,C0337228,Fall from bed,fall from bed,0.0015240522477320895,,
5,7,C0868752,"Muscular wasting and disuse atrophy, not elsewhere classified in ICD9CM","muscular cachexia and disuse atrophy, not elsewhere classified in icd9cm",0.0014937092374890915,,
5,7,C0490041,"Other and unspecified injury to head, face, and neck"," and  injury to head, face, and neck",0.0014905265985719503,,
5,7,C0013338,Pituitary dwarfism,,0.0014871010507721454,HP:0000839,Pituitary dwarfism
5,7,C0010308,Congenital Hypothyroidism,,0.0014753541228037413,HP:0000851,Congenital hypothyroidism
5,7,C0039685,Tetralogy of Fallot,,0.001459084202978167,HP:0001636,Tetralogy of Fallot
5,7,C0339611,Monofixation syndrome,monofixation syndrome,0.0014412397206025654,,
5,7,C0158629,Congenital anomaly of aortic arch,congenital anomaly of aortic arch,0.0014081756794993745,HP:0012303,Abnormality of the aortic arch
5,7,C0153642,Malignant neoplasm of other parts of brain,malignant neoplasm of  parts of brain,0.001350608372795297,HP:0030692,Brain neoplasm
5,7,C0018800,Cardiomegaly,,0.0012868871254613735,HP:0001640,Cardiomegaly
5,7,C0494574,"Hypertensive renal disease, unspecified, without mention of renal failure","hypertensive renal disease, , ",0.0012845997330885148,HP:0012622,Chronic kidney disease
5,7,C0345010,Atresia and stenosis of aorta,atresia and stenosis of aorta,0.0012683987656075938,HP:0010883,Aortic valve atresia
5,7,C0014130,Endocrine System Diseases,endocrine system diseases,0.0012678969135505047,HP:0000818,Abnormality of the endocrine system
5,7,C0012569,Diplopia,,0.0012627659927749665,HP:0000651,Diplopia
5,7,C0271375,Fourth cranial nerve paresis,,0.0012343541108434438,HP:0007011,Fourth cranial nerve palsy
5,7,C0154667,Unspecified cerebral degeneration in childhood, cerebral degeneration in ,0.001226448990958145,HP:0007313,Cerebral degeneration
5,7,C0009681,Anomalous pulmonary artery,,0.001222704063097794,HP:0004414,Abnormality of the pulmonary artery
5,7,C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.0011924977923525536,HP:0000708,Behavioral abnormality
5,7,C0152417,Congenital stenosis of aortic valve,congenital stenosis of aortic valve,0.0011808062801476249,,
5,7,C0265647,Congenital metatarsus varus,congenital metatarsus varus,0.0011181591428546713,HP:0001840,Metatarsus adductus
5,7,C0008711,Chronic rhinitis,,0.0010821843316515826,HP:0002257,Chronic rhinitis
5,7,C0236826,Developmental expressive language disorder,expressive language delay,0.0010702107574787774,HP:0002474,Expressive language delay
5,7,C2349306,"Chronic leukemia of unspecified cell type, without mention of having achieved remission","chronic leukemia of  cell type, ",0.0010025192122994017,HP:0004812,Pre-B-cell acute lymphoblastic leukemia
5,7,C0159724,Open Monteggia's fracture,open monteggia's fracture,0.0010025166875224333,,
5,8,C0159047,Symbolic dysfunction,impaired social interactions,0.155376948727052,HP:0000735,Impaired social interactions
5,8,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.1304495433023996,HP:0000709,Psychosis
5,8,C0015732,Fecal Incontinence,,0.03794110930091688,HP:0002607,Bowel incontinence
5,8,C0869515,"Precocious sexual development and puberty, NEC in ICD9CM_2014","precocious puberty,",0.0350124541319563,HP:0000826,Precocious puberty
5,8,C0086438,Hypogammaglobulinemia,hypogammaglobulinemia,0.033917818849036364,HP:0004313,Decreased antibody level in blood
5,8,C0009806,Constipation,,0.03376714312238829,HP:0002019,Constipation
5,8,C0009447,Common Variable Immunodeficiency,immunodeficiency,0.024200199317421546,HP:0002721,Immunodeficiency
5,8,C0270327,Bedwetting,,0.018652492125251115,HP:0010677,Enuresis nocturna
5,8,C0042024,Urinary Incontinence,,0.015927298536849994,HP:0000020,Urinary incontinence
5,8,C0155537,Impaired auditory discrimination,impaired auditory discrimination,0.0115545800410476,HP:0000364,Hearing abnormality
5,8,C0154722,"Epilepsy, unspecified, with intractable epilepsy","epilepsy, , ",0.01119719725014173,HP:0001250,Seizures
5,8,C0020676,Hypothyroidism,,0.009418025705738176,HP:0000821,Hypothyroidism
5,8,C0869256,Mixed urinary incontinence,mixed urinary incontinence,0.009293739040729918,HP:0000020,Urinary incontinence
5,8,C0478144,Other and unspecified speech disturbances, and  speech disturbances,0.00793195471504308,HP:0002167,Neurological speech impairment
5,8,C0028754,Obesity,,0.007673005396149279,HP:0001513,Obesity
5,8,C0340419,Other primary cardiomyopathies, primary cardiomyopathies,0.007231640748486729,HP:0001627,Abnormal heart morphology
5,8,C0477355,Extrapyramidal and movement disorders,extrapyramidal and movement disorders,0.006131407733495796,HP:0002071,Abnormality of extrapyramidal motor function
5,8,C0005697,Neurogenic Urinary Bladder,,0.006052003589522567,HP:0000011,Neurogenic bladder
5,8,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.005301801047197639,HP:0030680,Abnormality of cardiovascular system morphology
5,8,C0154721,"Epilepsy, unspecified, without mention of intractable epilepsy","epilepsy, , ",0.00523407099195542,HP:0001250,Seizures
5,8,C0155541,Other otorrhea, otorrhea,0.005042236038468429,HP:0000359,Abnormality of the inner ear
5,8,C0154720,"Other forms of epilepsy and recurrent seizures, with intractable epilepsy"," forms of epilepsy and recurrent seizures, ",0.005028208952884927,HP:0002197,Generalized seizures
5,8,C2921027,adult onset fluency disorder,stuttering,0.004626191036560322,,
5,8,C0154724,Cerebral cyst,cerebral cyst,0.003828395050179829,HP:0010576,Intracranial cystic lesion
5,8,C0152101,Hypoplastic Left Heart Syndrome,,0.003761799480551411,HP:0004383,Hypoplastic left heart
5,8,C0154719,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy"," forms of epilepsy and recurrent seizures, ",0.0032837842307762008,HP:0002197,Generalized seizures
5,8,C0003537,Aphasia,,0.002957461655455793,HP:0002381,Aphasia
5,8,C0878773,Overactive Bladder,overactive bladder,0.0028260716073555516,HP:0000020,Urinary incontinence
5,8,C0155490,Middle Ear Cholesteatoma,middle ear cholesteatoma,0.002386047528203342,HP:0008609,Morphological abnormality of the middle ear
5,8,C0476465,Other unknown and unspecified cause of morbidity and mortality, unknown and  cause of ity and mortality,0.0022011916766932847,HP:0002719,Recurrent infections
5,8,C1176342,"Asthma, unspecified type, with (acute) exacerbation","asthma,  type, ",0.002193536315539001,HP:0002099,Asthma
5,8,C0154714,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.00212275661655911,,
5,8,C0006705,Calcium Metabolism Disorders,calcium metabolism disorders,0.0021042152351999554,,
5,8,C0490040,Chronic tonsillitis and adenoiditis,chronic tonsillitis and adenoiditis,0.0020762311950406355,HP:0012649,Increased inflammatory response
5,8,C0029809,Other specified intestinal malabsorption, specified intestinal malabsorption,0.0020676957092633564,HP:0002024,Malabsorption
5,8,C0158619,Congenital insufficiency of mitral valve,insufficiency of mitral valve,0.002066146345715345,HP:0001653,Mitral regurgitation
5,8,C0031212,Personality Disorders,,0.0020211896058462153,HP:0012075,Personality disorder
5,8,C0030590,Paroxysmal supraventricular tachycardia,,0.0020201970192994362,HP:0004763,Paroxysmal supraventricular tachycardia
5,8,C1455977,aftercare following organ transplant,aftercare following organ transplant,0.001954441286228124,,
5,8,C0022661,"Kidney Failure, Chronic","kidney failure, chronic",0.0019544412862270706,HP:0003774,Stage 5 chronic kidney disease
5,8,C0021414,Influenza with respiratory manifestation other than pneumonia,influenza ,0.0019074009182584912,,
5,8,C0080274,Urinary Retention,,0.0019063118438355387,HP:0000016,Urinary retention
5,8,C1456275,disorder of mitochondrial metabolism,disorder of mitochondrial metabolism,0.0018856570713852785,HP:0003287,Abnormality of mitochondrial metabolism
5,8,C0434685,Closed traumatic dislocation of patellofemoral joint,closed traumatic dislocation of patellofemoral joint,0.0018337684108670445,,
5,8,C1305964,Urethra and bladder neck atresia and stenosis,urethra and bladder neck atresia and stenosis,0.001793166816259701,,
5,8,C0027868,Neuromuscular Diseases,neuromuscular diseases,0.0017644497298435159,HP:0003011,Abnormality of the musculature
5,8,C0029594,Other disorders of plasma protein metabolism, disorders of plasma protein metabolism,0.0017642742148036193,HP:0001939,Abnormality of metabolism/homeostasis
5,8,C0007570,Celiac Disease,,0.001752957837364559,HP:0012538,Gluten intolerance
5,8,C0005937,Bone Cysts,,0.0016697751448752883,HP:0012062,Bone cyst
5,8,C0029608,Other endocardial cushion defects, endocardial cushion defects,0.001554126617620135,HP:0006695,Atrioventricular canal defect
5,8,C0392550,"Hemiplegia, Infantile","hemiplegia, ",0.0015404059174998763,HP:0002301,Hemiplegia
5,8,C0348626,Other specified cardiac arrhythmias, specified cardiac arrhythmias,0.0015276451657604017,HP:0011675,Arrhythmia
5,8,C0424605,Developmental delay (disorder),developmental delay (disorder),0.001447805852456683,HP:0001263,Global developmental delay
5,8,C0152096,Complete trisomy 18 syndrome,complete trisomy 18 syndrome,0.0014403376019948766,,
5,8,C0231471,Abnormal posture,,0.0014274720639939123,HP:0002533,Abnormal posturing
5,8,C0235299,Right upper quadrant pain,right upper quadrant pain,0.0014271186198676444,HP:0012531,Pain
5,8,C0152091,Osteochondropathy,osteochondropathy,0.0013342519912923811,HP:0001367,Abnormal joint morphology
5,8,C0477996,Other congenital malformations of pulmonary valve, congenital malformations of pulmonary valve,0.00127784513885808,HP:0001641,Abnormality of the pulmonary valve
5,8,C0003811,Cardiac Arrhythmia,,0.0012473135768219187,HP:0011675,Arrhythmia
5,8,C0014116,Endocardial Cushion Defects,endocardial cushion defects,0.0011867499984901985,HP:0006695,Atrioventricular canal defect
5,8,C0152171,Idiopathic pulmonary hypertension, pulmonary hypertension,0.0011009594010109463,HP:0002092,Pulmonary hypertension
5,8,C0021830,Intestinal disaccharidase deficiencies and disaccharide malabsorption,intestinal disaccharidase deficiencies and disaccharide malabsorption,0.0010823973805707497,HP:0002242,Abnormality of the intestine
5,8,C0026393,Molluscum Contagiosum,molluscum contagiosum,0.0010732645020782646,HP:0000951,Abnormality of the skin
5,8,C0700292,Hypoxemia,,0.0010011986695474557,HP:0012418,Hypoxemia
5,9,C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.15222722676781453,HP:0000709,Psychosis
5,9,C0159047,Symbolic dysfunction,impaired social interactions,0.10582553289885495,HP:0000735,Impaired social interactions
5,9,C0011757,Developmental Coordination Disorder,motor delay,0.033111070540731695,HP:0001270,Motor delay
5,9,C0575081,Gait abnormality,,0.02660510287990952,HP:0001288,Gait disturbance
5,9,C0158350,Tendon contracture,contracture,0.02584033485119571,HP:0001371,Flexion contracture
5,9,C0154695,Diplegic Infantile Cerebral Palsy,diplegic  cerebral palsy,0.02515504249638739,HP:0100021,Cerebral palsy
5,9,C0392549,Infantile cerebral palsy, cerebral palsy,0.01903742516673718,HP:0100021,Cerebral palsy
5,9,C0154697,"Cerebral Palsy, Quadriplegic, Infantile","cerebral palsy, quadriplegic, ",0.014938779721367172,HP:0100021,Cerebral palsy
5,9,C0158361,"Other disorders of muscle, ligament, and fascia"," disorders of muscle, ligament, and fascia",0.01427803336387464,,
5,9,C0030196,Pain in limb,,0.012520877178557346,HP:0009763,Limb pain
5,9,C0424605,Developmental delay (disorder),developmental delay (disorder),0.011964946352378733,HP:0001263,Global developmental delay
5,9,C0746674,Generalized muscle weakness,,0.011536489176806525,HP:0003324,Generalized muscle weakness
5,9,C0018784,Sensorineural Hearing Loss (disorder),,0.010143013499867227,HP:0000407,Sensorineural hearing impairment
5,9,C0155336,Esotropia with accommodative compensation,esotropia ,0.00831305853466755,HP:0000565,Esotropia
5,9,C0392702,Abnormal involuntary movement,abnormal involuntary movement,0.007970417477505081,HP:0004305,Involuntary movements
5,9,C0311394,Difficulty walking,,0.0062863576858048055,HP:0002355,Difficulty walking
5,9,C0154634,Mixed development disorder,neurodevelopmental delay,0.00611390071776342,HP:0012758,Neurodevelopmental delay
5,9,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.005393468866529136,HP:0001263,Global developmental delay
5,9,C0020490,Hyperopia,,0.005361293933448183,HP:0000540,Hypermetropia
5,9,C0700625,"Allergy, unspecified, NEC in ICD9CM","allergy, ,",0.005061890373258576,HP:0012393,Allergy
5,9,C0032897,Prader-Willi Syndrome,prader-willi syndrome,0.005042595539383707,HP:0001507,Growth abnormality
5,9,C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.004980159368342395,HP:0000750,Delayed speech and language development
5,9,C0014877,Esotropia,,0.004338018721166158,HP:0000565,Esotropia
5,9,C0152020,Gastroparesis,,0.003997737326536384,HP:0002578,Gastroparesis
5,9,C0027092,Myopia,,0.003947269905618699,HP:0000545,Myopia
5,9,C0005937,Bone Cysts,,0.0037177308769398548,HP:0012062,Bone cyst
5,9,C0028754,Obesity,,0.0032548910439380418,HP:0001513,Obesity
5,9,C0236826,Developmental expressive language disorder,expressive language delay,0.00316277977465381,HP:0002474,Expressive language delay
5,9,C0476465,Other unknown and unspecified cause of morbidity and mortality, unknown and  cause of ity and mortality,0.0031595157314410487,HP:0002719,Recurrent infections
5,9,C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.0028868155738619346,HP:0000708,Behavioral abnormality
5,9,C0023529,"Leukomalacia, Periventricular",,0.0027368981969522217,HP:0006970,Periventricular leukomalacia
5,9,C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.0027281889082534172,HP:0000646,Amblyopia
5,9,C2349438,"Migraine without aura, without mention of intractable migraine without mention of status migrainosus",migraine ,0.002707905385246386,HP:0002076,Migraine
5,9,C0039070,Syncope,,0.002604932176337795,HP:0001279,Syncope
5,9,C0270327,Bedwetting,,0.0022928446652400332,HP:0010677,Enuresis nocturna
5,9,C1384666,hearing impairment,,0.002292016879687677,HP:0000365,Hearing impairment
5,9,C0155546,Middle ear conductive hearing loss,middle ear conductive hearing loss,0.0021478253129112537,HP:0000405,Conductive hearing impairment
5,9,C0264133,Acquired flat foot,acquired flat foot,0.0021269836441610403,HP:0001763,Pes planus
5,9,C0152091,Osteochondropathy,osteochondropathy,0.002057394907793379,HP:0001367,Abnormal joint morphology
5,9,C0012766,Skin sensation disturbance,skin sensation disturbance,0.0020507735423318063,,
5,9,C1456270,Fatty acid oxidation disorder,fatty acid oxidation disorder,0.0019463855997265986,HP:0004359,Abnormality of fatty-acid metabolism
5,9,C0332544,Abnormal weight gain,abnormal weight gain,0.0018471045497610629,HP:0004323,Abnormality of body weight
5,9,C0154251,Lipid Metabolism Disorders,lipid metabolism disorders,0.0018116466543387653,HP:0003119,Abnormality of lipid metabolism
5,9,C0740179,Bone marrow replaced by transplant,bone marrow replaced by transplant,0.0018079370228085416,,
5,9,C0920296,Developmental reading disorder,developmental reading disorder,0.001751715518007486,,
5,9,C0003123,Anorexia,,0.0016898383874426573,HP:0002039,Anorexia
5,9,C1719382,Acquired torsion dystonia,acquired torsion dystonia,0.0016722869785993004,HP:0001304,Torsion dystonia
5,9,C0007933,Meibomian Cyst,,0.001628064368254366,HP:0010605,Chalazion
5,9,C0005741,Blepharitis,,0.0016273328646733533,HP:0000498,Blepharitis
5,9,C0037763,Spasm,spasm,0.0016239138624707745,,
5,9,C0021092,Impacted cerumen,,0.0016229217417027576,HP:0030788,Impacted cerumen
5,9,C0028077,Night Blindness,,0.0015650253465789108,HP:0000662,Nyctalopia
5,9,C1456298,Mood disorder in conditions classified elsewhere,depression in conditions classified elsewhere,0.0015615866163645276,HP:0000708,Behavioral abnormality
5,9,C1176342,"Asthma, unspecified type, with (acute) exacerbation","asthma,  type, ",0.001515470732400478,HP:0002099,Asthma
5,9,C0155939,Dental arch relationship anomaly,dental arch relationship anomaly,0.0015062590298953536,,
5,9,C0375548,No vomiting,no vomiting,0.0014258418157773326,HP:0002013,Vomiting
5,9,C0022823,Acquired postural kyphosis,acquired postural kyphosis,0.001405948266255044,HP:0002808,Kyphosis
5,9,C0431510,"Other anomalies of larynx, trachea, and bronchus"," anomalies of larynx, trachea, and bronchus",0.0013814778495697681,HP:0002778,Abnormality of the trachea
5,9,C0158441,Slipped upper femoral epiphysis,slipped upper femoral epiphysis,0.0013814164928263421,HP:0006461,Proximal femoral epiphysiolysis
5,9,C0549567,Pigmentation Disorders,pigmentation disorders,0.0013810392708246617,HP:0001000,Abnormality of skin pigmentation
5,9,C0432138,Other anomalies of spine, anomalies of spine,0.0013781502466997445,HP:0000925,Abnormality of the vertebral column
5,9,C0155552,"Hearing Loss, Mixed Conductive-Sensorineural",,0.0013403937404323784,HP:0000410,Mixed hearing impairment
5,9,C0157701,Cellulitis and abscess of buttock,cellulitis and abscess of buttock,0.0013161478230998382,HP:0010771,Pilonidal abscess
5,9,C0260774,Care involving orthoptic training,care involving orthoptic training,0.0013157566273255988,,
5,9,C0154701,Diplegia of upper limbs,diplegia of upper limbs,0.0013118036684875048,HP:0200049,Upper limb hypertonia
5,9,C1719452,sensory hearing loss of both ears,sensory hearing loss of both ears,0.0013105143689279945,HP:0000365,Hearing impairment
5,9,C0020575,Hypertropia,hypertropia,0.0012863664588032965,HP:0000486,Strabismus
5,9,C0079157,Reduction deformities of brain,reduction deformities of brain,0.0012814295990461009,HP:0012443,Abnormality of brain morphology
5,9,C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.0012813921628181887,HP:0030148,Heart murmur
5,9,C2349815,Overexertion and strenuous and repetitive movements or loads,overexertion and strenuous and repetitive movements or loads,0.0012709627082302334,,
5,9,C0261600,Fall on steps,fall on steps,0.0012570279622210613,,
5,9,C0007459,Cauda equina syndrome with neurogenic bladder,cauda equina syndrome ,0.0012562522978459357,HP:0009830,Peripheral neuropathy
5,9,C0018926,Hematemesis,,0.0011978701180123956,HP:0002248,Hematemesis
5,9,C0158480,Acquired coxa valga,acquired coxa valga,0.001180511732191151,HP:0002673,Coxa valga
