cui,cui_name,curated_name,prob,hpo,hpo_name
C0261600,Fall on steps,fall on steps,0.003951544727160664,,
C0149825,Hypertrophy of adenoids,abnormal size nasopharyngeal adenoids,0.022186481265005723,HP:3000033,Abnormality of nasopharyngeal adenoids
C0396023,Chronic adenoiditis,chronic adenoiditis,0.0017499428132193141,HP:0011109,Chronic sinusitis
C0154697,"Cerebral Palsy, Quadriplegic, Infantile","cerebral palsy, quadriplegic, ",0.0607376602838437,HP:0100021,Cerebral palsy
C0154694,"Hemiplegia, Spastic",,0.0035492952520882514,HP:0011099,Spastic hemiparesis
C0154695,Diplegic Infantile Cerebral Palsy,diplegic  cerebral palsy,0.02515504249638739,HP:0100021,Cerebral palsy
C0154692,Other central nervous system demyelinating diseases, central nervous system demyelinating diseases,0.0014712848726910785,,
C0154691,Peripheral autonomic neuropathy in disorders classified elsewhere,peripheral autonomic neuropathy in disorders classified elsewhere,0.0012503570912997383,,
C0034103,Pulpitis,pulpitis,0.002773689446683805,HP:0000163,Abnormality of the oral cavity
C0020256,Congenital Hydrocephalus,congenital hydrocephalus,0.019718225579073552,HP:0000238,Hydrocephalus
C0155345,Convergence insufficiency or palsy,convergence insufficiency or palsy,0.0028419878777950387,,
C0154212,Other ovarian dysfunction, ovarian dysfunction,0.001375769592349972,HP:0000137,Abnormality of the ovary
C0154747,Mononeuritis of lower limb,mononeuritis of lower limb,0.0022190209111960335,HP:0009830,Peripheral neuropathy
C0392682,Elevated blood-pressure reading without diagnosis of hypertension,elevated blood-pressure reading ,0.0011892174807437027,HP:0000822,Hypertension
C0154588,Adjustment disorder with mixed anxiety and depressed mood,adjustment disorder ,0.04970786862166323,HP:0000708,Behavioral abnormality
C0037928,Spinal Cord Diseases,,0.0017326770248258642,HP:0002196,Myelopathy
C0023212,Left-Sided Heart Failure,,0.0031683153545630617,HP:0005162,Left ventricular failure
C0271432,Acute transudative otitis media,acute transudative otitis media,0.0030779246393756285,HP:0000371,Acute otitis media
C0154587,Adjustment disorder with anxious mood,adjustment disorder ,0.011184675205969741,HP:0000708,Behavioral abnormality
C0037856,Spermatic Cord Torsion,,0.0022989042065496754,HP:0100813,Testicular torsion
C0154961,Glaucoma associated with ocular disorder,glaucoma associated ,0.0033047992544755905,HP:0000501,Glaucoma
C0036529,"Myocardial Diseases, Secondary","myocardial diseases, secondary",0.005068118921250499,,
C0159063,Other abnormality of urination, abnormality of urination,0.001261907425098452,HP:0000119,Abnormality of the genitourinary system
C0159061,Other symptoms involving digestive system, symptoms involving digestive system,0.004456682489017043,HP:0011024,Abnormality of the gastrointestinal tract
C0221468,Vitamin D-dependent rickets,vitamin d-dependent rickets,0.002921904200511394,HP:0001939,Abnormality of metabolism/homeostasis
C0030446,Paralytic Ileus,,0.0021512456770030005,HP:0002590,Paralytic ileus
C1261281,Disorder of transplanted kidney,disorder of transplanted kidney,0.0054988196189718445,HP:0012210,Abnormal renal morphology
C1261282,Complication of transplanted liver,complication of transplanted liver,0.0015638334522478398,HP:0001392,Abnormality of the liver
C0001309,Acute atopic conjunctivitis,acute atopic conjunctivitis,0.001107592667021087,HP:0012649,Increased inflammatory response
C2363246,Other specified congenital malformations of skin,phenotypic abnormality of skin,0.00224983094221799,,
C0036454,Scotoma,,0.006481196827774644,HP:0000575,Scotoma
C0349588,Short stature,,0.023094590970499915,HP:0004322,Short stature
C0021122,"Disruptive, Impulse Control, and Conduct Disorders","disruptive, impulse control, and oppositional defiant disorders",0.005730016827522768,,
C0158911,"Other preterm infants, 1,750-1,999 grams"," preterm infants, 1,750-1,999 grams",0.0012668771951935343,,
C0158910,"Other preterm infants, 1,500-1,749 grams"," preterm infants, 1,500-1,749 grams",0.0010835410171686612,,
C0158913,"Other preterm infants, 2,500 grams and over"," preterm infants, 2,500 grams and over",0.0041539654040892195,,
C0158912,"Other preterm infants, 2,000-2,499 grams"," preterm infants, 2,000-2,499 grams",0.0016941336057068974,,
C0520966,Abnormal coordination,,0.0701280449245942,HP:0002311,Incoordination
C0024622,Malignant neoplasm of retina,malignant neoplasm of retina,0.0019300514400762932,HP:0012777,Retinal neoplasm
C0267071,Oropharyngeal Dysphagia,,0.009685843029508876,HP:0200136,Oral-pharyngeal dysphagia
C0435844,Closed supracondylar fracture of femur,closed supracondylar fracture of femur,0.0014544933518740816,,
C1719452,sensory hearing loss of both ears,sensory hearing loss of both ears,0.012989283849937158,HP:0000365,Hearing impairment
C0346906,Malignant neoplasm of cerebral ventricles,malignant neoplasm of cerebral ventricles,0.002336933899060425,HP:0030692,Brain neoplasm
C0348743,Other specified diseases of intestine, specified diseases of intestine,0.001099127979833546,HP:0002242,Abnormality of the intestine
C0348742,Other specified diseases of anus and rectum, specified diseases of anus and rectum,0.0020122366474974716,,
C1704330,Dental Diseases,dental diseases,0.0010231924502547428,HP:0000164,Abnormality of the teeth
C0018777,Conductive hearing loss,,0.006499193726966374,HP:0000405,Conductive hearing impairment
C0242855,Congenital atresia of pulmonary valve,,0.005093026802371138,HP:0010882,Pulmonary valve atresia
C0348188,Varicella without complication,varicella ,0.0014950359317371456,HP:0010978,Abnormality of immune system physiology
C0010043,Corneal Ulcer,,0.0011357827933536231,HP:0012804,Corneal ulceration
C0152522,Diarrhea of presumed infectious origin,diarrhea of presumed infectious origin,0.0012311878264760212,HP:0002719,Recurrent infections
C0021345,Infectious Mononucleosis,infectious mononucleosis,0.0014725588462016432,HP:0012649,Increased inflammatory response
C0015674,Chronic Fatigue Syndrome,chronic fatigue syndrome,0.00212756698791755,,
C1456313,Other specified pervasive developmental disorders, specified pervasive developmental disorders,0.035730557880648835,HP:0000729,Autistic behavior
C1456310,Other specified episodic mood disorder, specified  depression,0.0021572242893039637,HP:0000716,Depression
C0375703,Anaphylactic shock due to unspecified food,anaphylactic shock due to  food,0.013223018614990225,,
C0813173,Acute schizophrenic episode,acute schizophrenic episode,0.0029932251987208128,,
C0036278,Scar conditions and fibrosis of skin,scar conditions and fibrosis of skin,0.003336484572298777,HP:0001075,Atrophic scars
C0376175,Bell Palsy,,0.0020088543786604294,HP:0010628,Facial palsy
C0006849,Oral candidiasis,oral candidiasis,0.008708962222041388,HP:0009098,Chronic oral candidiasis
C0311334,Generalized convulsive epilepsy,generalized convulsive epilepsy,0.0019030532362574336,HP:0002197,Generalized seizures
C0152236,Talipes valgus,,0.01286907506259352,HP:0004684,Talipes valgus
C0042075,Urologic Diseases,urologic diseases,0.0011693943806985122,HP:0000119,Abnormality of the genitourinary system
C0311338,Fundus Albipunctatus,,0.0026912891019934392,HP:0030642,Fundus albipunctatus
C1561882,Organic parasomnia,organic parasomnia,0.004149235444578666,HP:0000708,Behavioral abnormality
C0006842,Candidiasis of skin and nails,candidiasis of skin and nails,0.0037608498559620635,HP:0002728,Chronic mucocutaneous candidiasis
C0375639,"Injury to liver without mention of open wound into cavity laceration, unspecified",injury to liver ,0.0012220791580884233,HP:0001392,Abnormality of the liver
C0015923,Fetal Alcohol Syndrome,fetal alcohol syndrome,0.0025504037553174554,HP:0001197,Abnormality of prenatal development or birth
C0022661,"Kidney Failure, Chronic","kidney failure, chronic",0.006113928019529244,HP:0003774,Stage 5 chronic kidney disease
C0022660,"Kidney Failure, Acute","kidney failure, acute",0.0019908124343582345,HP:0001919,Acute kidney injury
C0272422,Injury of face and neck,injury of face and neck,0.0013821983541374013,HP:0000464,Abnormality of the neck
C0311245,Congenital cystic kidney disease,congenital cystic kidney disease,0.0029268307499812447,HP:0000107,Renal cyst
C0021776,Intermittent Explosive Disorder,intermittent explosive disorder,0.009317337066615576,,
C0017601,Glaucoma,,0.006316302343668839,HP:0000501,Glaucoma
C0028756,"Obesity, Morbid","obesity, ",0.021385044919812374,HP:0001513,Obesity
C0028754,Obesity,,0.027588104873028964,HP:0001513,Obesity
C2349312,"Unspecified leukemia, without mention of having achieved remission"," leukemia, ",0.0015644068278503084,HP:0001909,Leukemia
C0375526,Hypospadias and epispadias and other penile anomalies,hypospadias and epispadias and  penile anomalies,0.0027798131211326225,,
C0375525,Undescended and retractile testicle,undescended and retractile testicle,0.005224380961843494,HP:0012646,Retractile testis
C0375521,Anomalies of other specified sites of peripheral vascular system,anomalies of  specified sites of peripheral vascular system,0.0016487369843815756,HP:0001626,Abnormality of the cardiovascular system
C0375520,Lower limb vessel congenital anomaly,lower limb vessel congenital anomaly,0.008879155889393087,HP:0002597,Abnormality of the vasculature
C0375528,Other penile anomalies, penile anomalies,0.010241779449971879,HP:0012243,Abnormal genital system morphology
C2712619,Acute venous embolism and thrombosis of deep vessels of proximal lower extremity,acute venous embolism and thrombosis of deep vessels of proximal lower extremity,0.0012349533679268073,HP:0011004,Abnormality of the systemic arterial tree
C0013415,Dysthymic Disorder,dysthymic disorder,0.008782319525119129,HP:0000716,Depression
C0029802,Other specified forms of glaucoma, specified forms of glaucoma,0.002091550894781197,HP:0000501,Glaucoma
C0029806,Other specified infantile cerebral palsy, specified  cerebral palsy,0.01388830731703394,HP:0100021,Cerebral palsy
C0029809,Other specified intestinal malabsorption, specified intestinal malabsorption,0.0021801199222489347,HP:0002024,Malabsorption
C0029570,Other deficiencies of circulating enzymes, deficiencies of circulating enzymes,0.002065009690898784,,
C0154022,"Benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid","benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid",0.0012178866217070435,HP:0030510,Combined hamartoma of the retinal pigment epithelium and retina
C0029579,OTHER LUNG DISEASE NEC in ICD9CM, lung disease,0.00912754585737316,HP:0002088,Abnormality of the lung
C0154028,Benign neoplasm of choroid,benign neoplasm of choroid,0.0012310218150567342,HP:0011792,Neoplasm by histology
C0026760,Multiple Epiphyseal Dysplasia,,0.002441367054884685,HP:0002654,Multiple epiphyseal dysplasia
C0476405,Lung function testing abnormal,lung function testing abnormal,0.002657129037677205,HP:0002088,Abnormality of the lung
C0034919,Redundant prepuce and phimosis,abnormality of the preputium,0.03162388783502496,HP:0100587,Abnormality of the preputium
C0260675,Heart valve replaced by other means,heart valve replaced by  means,0.009301689928871015,HP:0001654,Abnormality of the heart valves
C0034915,Redness or discharge of eye,redness or discharge of eye,0.001261739924587332,,
C0494432,Mixed disturbance of conduct and emotions,mixed disturbance of conduct and emotions,0.00131418673395585,,
C0917801,Sleeplessness,,0.0016071092525692665,HP:0100785,Insomnia
C0035204,Respiration Disorders,respiration disorders,0.002577827302397629,HP:0002793,Abnormal pattern of respiration
C0154119,Neoplasm of uncertain behavior of brain and spinal cord,neoplasm of uncertain behavior of brain and spinal cord,0.0010659103122028753,,
C0029713,Other preterm infants, preterm infants,0.021476703805319047,,
C0878752,Abnormal loss of weight and underweight,abnormal loss of weight and underweight,0.0018965251178480558,HP:0004323,Abnormality of body weight
C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.07507855338624114,HP:0001263,Global developmental delay
C0878750,"Fall from other slipping, tripping, or stumbling","fall from  slipping, tripping, or stumbling",0.003206819674082721,HP:0012638,Abnormality of nervous system physiology
C0878757,"Perpetrator of child and adult abuse, by father, stepfather, or boyfriend","perpetrator of child and  abuse, by father, stepfather, or boyfriend",0.003178679058567553,HP:0001197,Abnormality of prenatal development or birth
C0270206,fetus or newborn; jaundice,fetus or newborn; jaundice,0.0036370661591026933,,
C0029485,Other acne, acne,0.012731924583262088,HP:0001061,Acne
C0029486,Other acquired deformity of other parts of limb, acquired deformity of  parts of limb,0.0042012684022994665,HP:0002814,Abnormality of the lower limb
C0029481,Other abnormal blood chemistry, abnormal blood chemistry,0.0012788465686036012,HP:0001939,Abnormality of metabolism/homeostasis
C0261615,"Fall on same level from slipping, tripping, or stumbling","fall on same level from slipping, tripping, or stumbling",0.0011829653061484046,HP:0012638,Abnormality of nervous system physiology
C0031873,Pica Disease,,0.00227653634143122,HP:0011856,Pica
C0007933,Meibomian Cyst,,0.001628064368254366,HP:0010605,Chalazion
C0029620,Other forms of nystagmus, forms of nystagmus,0.0018965714483868414,,
C0012767,Tooth eruption disorder,tooth eruption disorder,0.0106795161271967,HP:0006292,Abnormality of dental eruption
C0012766,Skin sensation disturbance,skin sensation disturbance,0.003825268167341464,,
C0012765,Disturbance of salivary secretion,disturbance of salivary secretion,0.002512617230533254,,
C0158210,"Other symptoms referable to joint, pelvic region and thigh"," symptoms referable to joint, pelvic region and thigh",0.004751952362535051,,
C0155371,Aphakia and other disorders of lens,aphakia and  disorders of lens,0.0030601644467874458,HP:0000517,Abnormality of the lens
C0154598,Other specified nonpsychotic mental disorders following organic brain damage, specified nonpsychotic mental disorders following organic brain damage,0.003598885294358176,,
C0869452,"Other diseases of respiratory system, NEC in ICD9CM"," diseases of respiratory system,",0.0025853604449958874,,
C0036400,Scimitar Syndrome,,0.007343091501715689,HP:0005160,Total anomalous pulmonary venous return
C0265647,Congenital metatarsus varus,congenital metatarsus varus,0.0011181591428546713,HP:0001840,Metatarsus adductus
C0431319,Lumbar spina bifida with hydrocephalus,lumbar spina bifida ,0.011161052892091341,,
C1145628,Autonomic nervous system disorders,autonomic nervous system disorders,0.0036599548876907707,HP:0002270,Abnormality of the autonomic nervous system
C0011127,Pressure Ulcer,,0.004401648809007351,HP:0012399,Pressure ulcer
C0020623,Hypolipoproteinemias,,0.003918979694290044,HP:0010981,Hypolipoproteinemia
C0020621,Hypokalemia,,0.0024484829533038795,HP:0002900,Hypokalemia
C1112488,Neonatal bradycardia,neonatal bradycardia,0.0011972891905795964,HP:0011675,Arrhythmia
C0375192,"Conduct disorder, adolescent-onset type","oppositional defiant disorder, adolescent-onset type",0.0028054661805983015,,
C0375193,Other conduct disorders, oppositional defiant disorders,0.003337435716473485,HP:0010865,Oppositional defiant disorder
C0004144,Atelectasis,,0.00769545937437506,HP:0100750,Atelectasis
C0343642,"Viral warts, unspecified","viral warts, ",0.004553064808651568,HP:0200043,Verrucae
C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.06604081665203958,HP:0002099,Asthma
C0155881,Intrinsic asthma without mention of status asthmaticus,intrinsic asthma ,0.00155130300980769,HP:0002099,Asthma
C0008827,Cirrhosis of liver without mention of alcohol,cirrhosis of liver ,0.0020916490915992457,HP:0001394,Cirrhosis
C0008533,Hemophilia B,hemophilia b,0.006536740649936817,,
C0041889,Unspecified symptom associated with female genital organs, symptom associated ,0.0029307422263172697,,
C0155405,Acquired stenosis of external ear canal,acquired stenosis of external ear canal,0.001339154095633262,,
C0004030,Aspergillosis,aspergillosis,0.0014262509021618192,HP:0012649,Increased inflammatory response
C0004031,"Aspergillosis, Allergic Bronchopulmonary","aspergillosis, allergic bronchopulmonary",0.004269841826801164,HP:0002099,Asthma
C0595979,"Colitis, enteritis and gastroenteritis presumed infectious","colitis, enteritis and gastroenteritis presumed infectious",0.0020579162912975598,,
C0152210,Intermittent tropia,intermittent tropia,0.0013069537046075089,,
C0038273,Stereotypic Movement Disorder,,0.017207751832470645,HP:0000733,Stereotypic behavior
C0033036,Atrial Premature Complexes,,0.0013819409097372108,HP:0006699,Premature atrial contractions
C1456147,"Excessive attrition, unspecified","excessive attrition, ",0.0014051685306280854,,
C0152214,Intermittent alternating exotropia,intermittent alternating exotropia,0.013086019773689445,HP:0000577,Exotropia
C0159099,Nonspecific abnormal electroencephalogram (EEG),nonspecific abnormal electroencephalogram (eeg),0.003689769868102451,HP:0002353,EEG abnormality
C0022581,Acquired keratoderma,acquired keratoderma,0.0023681158500962886,HP:0000982,Palmoplantar keratoderma
C0019385,Herpetic meningoencephalitis,herpetic meningoencephalitis,0.0012325775505584767,HP:0012649,Increased inflammatory response
C1263846,Attention deficit hyperactivity disorder,,0.2889436318602766,HP:0007018,Attention deficit hyperactivity disorder
C0477458,Other specified hearing loss, specified hearing loss,0.021157240146321882,HP:0000365,Hearing impairment
C0154298,Acute posthaemorrhagic anaemia,acute posthaemorrhagic anaemia,0.0011567701834221862,HP:0001871,Abnormality of blood and blood-forming tissues
C0153062,Viral exanthem,viral exanthem,0.0020755219073723395,HP:0000988,Skin rash
C1456434,Episodic mood disorder, depression,0.05073992702320962,HP:0000716,Depression
C0013396,Dyspepsia and other specified disorders of function of stomach,dyspepsia and  specified disorders of function of stomach,0.0033679178756438164,HP:0002577,Abnormality of the stomach
C0013390,Dysmenorrhea,,0.012976897956002991,HP:0100607,Dysmenorrhea
C0158451,Aseptic necrosis of talus,aseptic necrosis of talus,0.0013646795663311974,,
C0158454,Malunited Fracture,malunited fracture,0.0014219121237035062,HP:0009810,Abnormality of upper limb joint
C0158456,Arrest of bone development AND/OR growth,arrest of bone development and/or growth,0.001831318161212172,,
C0158458,Acquired hallux valgus,acquired hallux valgus,0.0016446222987678946,HP:0001822,Hallux valgus
C0348799,Acute bronchiolitis due to respiratory syncytial virus,acute bronchiolitis due to respiratory syncytial virus,0.007088658890045781,HP:0002088,Abnormality of the lung
C0032617,Polyuria,,0.002731440214072663,HP:0000103,Polyuria
C0478014,Other congenital malformations of nose, congenital malformations of nose,0.0033195791777717717,HP:0000271,Abnormality of the face
C0431479,Other specified anomalies of ear, specified anomalies of ear,0.002047548726807616,HP:0000356,Abnormality of the outer ear
C1456326,Selective mutism specific to childhood and adolescence,selective mutism ,0.0076268610524013345,HP:0002300,Mutism
C0035344,Retinopathy of Prematurity,retinopathy of prematurity,0.01666085755143359,HP:0000479,Abnormality of the retina
C0159679,"Fracture of unspecified part of upper end of humerus, closed","fracture of  part of upper end of humerus, closed",0.0016508907064172714,HP:0003862,Absent humerus
C0018946,"Hematoma, Subdural",,0.001543211217064772,HP:0100309,Subdural hemorrhage
C0002514,"Amino Acid Metabolism, Inborn Errors","amino acid metabolism, inborn errors",0.001992810306514884,HP:0004337,Abnormality of amino acid metabolism
C0238074,Chronic pulmonary heart disease,chronic pulmonary heart disease,0.002978721606803882,HP:0001641,Abnormality of the pulmonary valve
C0028768,Obsessive-Compulsive Disorder,obsessive-compulsive disorder,0.029309160679438364,HP:0000722,Obsessive-compulsive behavior
C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.022341244136393535,HP:0001263,Global developmental delay
C0271234,Impairment level: low vision of both eyes,impairment level: low vision of both eyes,0.003882645179122271,,
C0338984,Residual infantile autism,residual  autism,0.0677592158573866,HP:0000729,Autistic behavior
C1719717,chronic plaque-induced gingivitis,chronic plaque-induced gingivitis,0.0010362630559941342,HP:0000166,Severe periodontitis
C1719714,"Stomatitis and mucositis, unspecified","stomatitis and mucositis, ",0.0010846391945441359,HP:0011107,Recurrent aphthous stomatitis
C0152096,Complete trisomy 18 syndrome,complete trisomy 18 syndrome,0.0017848772549970192,,
C2712605,Infection by Klebsiella pneumoniae in conditions classified elsewhere and of unspecified site,infection by klebsiella pneumoniae in conditions classified elsewhere and of  site,0.0012744451830144414,,
C0160410,"Injury to spleen without mention of open wound into cavity, laceration extending into parenchyma",injury to spleen ,0.0014347163557774782,HP:0012223,Splenic rupture
C0013404,Dyspnea,,0.002238816560864447,HP:0002880,Respiratory difficulties
C0150045,Urge Incontinence,urge incontinence,0.004720288838637041,HP:0000020,Urinary incontinence
C0400806,"Gastric ulcer, unspecified as acute or chronic, without mention of hemorrhage or perforation, without mention of obstruction","gastric ulcer,  as acute or chronic, ",0.0012220653495350702,,
C0029816,Other specified myoneural disorders, specified myoneural disorders,0.0030237271507769967,,
C0029819,Other specified noninflammatory disorders of vagina, specified noninflammatory disorders of vagina,0.0029431760508874106,,
C0016658,Fracture,fracture,0.001494980542335345,HP:0002757,Recurrent fractures
C0001344,Acute pharyngitis,acute pharyngitis,0.011960822620978476,HP:0012649,Increased inflammatory response
C0270327,Bedwetting,,0.018652492125251115,HP:0010677,Enuresis nocturna
C0432138,Other anomalies of spine, anomalies of spine,0.003016501406935022,HP:0000925,Abnormality of the vertebral column
C0158679,Congenital anomaly of fixation of intestine,congenital anomaly of fixation of intestine,0.0046398435685753355,HP:0002242,Abnormality of the intestine
C0265830,Congenital pulmonary valve abnormality,congenital pulmonary valve abnormality,0.0011573217701939082,HP:0001641,Abnormality of the pulmonary valve
C0158673,Other specified anomalies of pharynx, specified anomalies of pharynx,0.004362205056938765,HP:0000600,Abnormality of the pharynx
C0158674,Congenital hiatus hernia,congenital hiatus hernia,0.0019624089698696205,HP:0002036,Hiatus hernia
C2349815,Overexertion and strenuous and repetitive movements or loads,overexertion and strenuous and repetitive movements or loads,0.001798879407293254,,
C0032763,Postgastrectomy Syndromes,postgastrectomy syndromes,0.0013975333952787668,HP:0012718,Morphological abnormality of the gastrointestinal tract
C0009681,Anomalous pulmonary artery,,0.017212131983316406,HP:0004414,Abnormality of the pulmonary artery
C0206504,Tympanic Membrane Perforation,tympanic membrane perforation,0.014426334593404061,HP:0040090,Abnormality of the tympanic membrane
C0158115,Contracture of lower leg joint,contracture of lower leg joint,0.007473864441003009,HP:0005750,Contractures of the joints of the lower limbs
C0158117,"Contracture of joint, other specified sites","contracture of joint,  specified sites",0.001162535021260508,HP:0001371,Flexion contracture
C0158111,Contracture of upper arm joint,contracture of upper arm joint,0.0016473326188057896,HP:0100360,Contractures of the joints of the upper limbs
C0158110,Contracture of joint of shoulder region,contracture of joint of shoulder region,0.0010970110965542752,,
C0158113,Contracture of joint of hand,,0.002579250351563624,HP:0009473,Joint contracture of the hand
C0158112,Contracture of forearm joint,contracture of forearm joint,0.0038026151441074908,HP:0001371,Flexion contracture
C0154160,Other iatrogenic hypothyroidism, iatrogenic hypothyroidism,0.001269954875996417,HP:0002926,Abnormality of thyroid physiology
C0154161,Other specified acquired hypothyroidism, specified acquired hypothyroidism,0.0027471930528284692,,
C0029496,"Coagulation defects, other and unspecified","coagulation defects,  and ",0.0011435333495453282,HP:0001928,Abnormality of coagulation
C0520556,Pilonidal cyst without abscess,pilonidal cyst ,0.0017050710801043152,HP:0010769,Pilonidal sinus
C0041667,Underweight,underweight,0.009062794910595874,HP:0004323,Abnormality of body weight
C0029498,Other and unspecified diseases of the oral soft tissues, and  diseases of the oral soft tissues,0.0011556176423246445,,
C0085160,Hidradenitis,hidradenitis,0.0038742537068342142,HP:0000951,Abnormality of the skin
C0702197,"Benign neoplasm of vertebral column, excluding sacrum and coccyx","benign neoplasm of vertebral column, excluding sacrum and coccyx",0.0010290399501235495,HP:0009793,Presacral teratoma
C0040433,Tooth Crowding,,0.007189956684496847,HP:0000678,Dental crowding
C0270458,Severe major depression with psychotic features,severe major depression ,0.0011828631248803252,HP:0000716,Depression
C0270105,Injury to brachial plexus as birth trauma,injury to brachial plexus as birth trauma,0.003125752578513326,,
C0030590,Paroxysmal supraventricular tachycardia,,0.0020201970192994362,HP:0004763,Paroxysmal supraventricular tachycardia
C1455977,aftercare following organ transplant,aftercare following organ transplant,0.004661916511458096,,
C0271454,Chronic purulent otitis media,chronic purulent otitis media,0.001088358087232598,HP:0000389,Chronic otitis media
C2004477,Disorders of optic chiasm associated with other neoplasms,disorders of optic chiasm associated ,0.0011366895213659098,HP:0004329,Abnormality of the posterior segment of the globe
C0260334,Pneumonitis due to inhalation of food or vomitus,pneumonitis due to inhalation of food or vomitus,0.006839623975441267,,
C0154788,Blind hypotensive eye,blind hypotensive eye,0.0014544882396625202,,
C0020295,Hydronephrosis,,0.013577135241013867,HP:0000126,Hydronephrosis
C0036508,Seborrheic dermatitis,,0.002354088625789651,HP:0001051,Seborrheic dermatitis
C0007859,Neck Pain,,0.0020841865078368785,HP:0030833,Neck pain
C0020615,Hypoglycemia,,0.004263038017158868,HP:0001943,Hypoglycemia
C0023520,Leukodystrophy,,0.0020563368064645997,HP:0002415,Leukodystrophy
C0007459,Cauda equina syndrome with neurogenic bladder,cauda equina syndrome ,0.001928894807538736,HP:0009830,Peripheral neuropathy
C0023529,"Leukomalacia, Periventricular",,0.0027368981969522217,HP:0006970,Periventricular leukomalacia
C0270078,Extreme immaturity,extreme immaturity,0.0051541157551934225,,
C1176342,"Asthma, unspecified type, with (acute) exacerbation","asthma,  type, ",0.006676637438480371,HP:0002099,Asthma
C1321898,Blood in stool,blood in stool,0.01170570813403233,HP:0012701,Bowel urgency
C0024198,Lyme Disease,lyme disease,0.006299612614977597,HP:0012649,Increased inflammatory response
C0375120,"Diabetes with ketoacidosis, type I [juvenile type], uncontrolled",diabetes ,0.0012603380763777047,HP:0000819,Diabetes mellitus
C0019572,Hirsutism,,0.0019175720295919734,HP:0001007,Hirsutism
C0019570,Hirschsprung's disease and other congenital functional disorders of colon,hirschsprung's disease and  congenital functional disorders of colon,0.004601858508719716,HP:0002242,Abnormality of the intestine
C0158211,"Other symptoms referable to joint, lower leg"," symptoms referable to joint, lower leg",0.0015596527235645947,HP:0002814,Abnormality of the lower limb
C0154418,"Bipolar I disorder, most recent episode (or current) manic, moderate","bipolar disorder,  moderate",0.003393456703670478,HP:0007302,Bipolar affective disorder
C1261176,Small intestine atresia and stenosis,small intestine atresia and stenosis,0.0023771581403010254,HP:0012848,Small intestinal stenosis
C0155415,Acute serous otitis media,acute serous otitis media,0.005657965891465911,HP:0000371,Acute otitis media
C0154410,Mild recurrent major depression,mild recurrent major depression,0.0010026138705343797,,
C0154411,Moderate recurrent major depression,moderate recurrent major depression,0.003819456695001617,,
C0154412,Severe recurrent major depression without psychotic features,severe recurrent major depression ,0.0013139293295002575,,
C0015230,Exanthema,,0.00626853810929694,HP:0000988,Skin rash
C0153638,Malignant neoplasm of occipital lobe,malignant neoplasm of occipital lobe,0.0018815809644001662,,
C0162316,Iron deficiency anemia,,0.00614202562723914,HP:0001891,Iron deficiency anemia
C0158730,Other specified nonteratogenic anomalies, specified nonteratogenic anomalies,0.0019363684863267126,,
C0221539,Transient alteration of awareness,transient alteration of awareness,0.0061578617477483525,,
C0024517,Single major depressive episode,single major depressive episode,0.0033590036723260635,HP:0000708,Behavioral abnormality
C0021567,"Insect bite, nonvenomous, of other, multiple, and unspecified sites, without mention of infection","insect bite, nonvenomous, of , multiple, and  sites, ",0.0023834085667252345,HP:0003781,Excessive salivation
C0014835,Escherichia coli (E. coli) infection in conditions classified elsewhere and of unspecified site,escherichia coli (e. coli) infection in conditions classified elsewhere and of  site,0.0033972828398082964,HP:0002740,Recurrent E. coli infections
C0375729,Other postoperative infection, postoperative infection,0.0014631242516805582,HP:0002719,Recurrent infections
C0005689,Bladder Exstrophy,,0.0015716937040532691,HP:0002836,Bladder exstrophy
C0018621,Hay fever,,0.017642121320152065,HP:0012395,Seasonal allergy
C1719381,Other acquired torsion dystonia, acquired torsion dystonia,0.002091550894781197,HP:0001304,Torsion dystonia
C1719382,Acquired torsion dystonia,acquired torsion dystonia,0.0034870792797025906,HP:0001304,Torsion dystonia
C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.029389831922226387,HP:0030148,Heart murmur
C0524620,Metabolic Syndrome X,metabolic syndrome x,0.002946685420762965,,
C0375548,No vomiting,no vomiting,0.00220198325720635,HP:0002013,Vomiting
C0008677,"Bronchitis, Chronic",,0.0010803958145540612,HP:0004469,Chronic bronchitis
C0554123,Unilateral inguinal hernia with obstruction but no gangrene,unilateral inguinal hernia ,0.0015263650573455671,HP:0000023,Inguinal hernia
C0431943,"Lower Extremity Deformities, Congenital","lower extremity deformities, congenital",0.0011488513054131737,HP:0002814,Abnormality of the lower limb
C0038824,Superficial injury of cornea,superficial injury of cornea,0.0025165672939381056,HP:0004328,Abnormality of the anterior segment of the globe
C0158687,Congenital malformation of genital organs,congenital malformation of genital organs,0.0023909783588499287,HP:0000078,Abnormality of the genital system
C1456428,Unspecified persistent mental disorders due to conditions classified elsewhere, persistent mental disorders due to conditions classified elsewhere,0.0058649567725408336,,
C0158441,Slipped upper femoral epiphysis,slipped upper femoral epiphysis,0.015622973040845638,HP:0006461,Proximal femoral epiphysiolysis
C0033687,Proteinuria,,0.0018092896409081843,HP:0000093,Proteinuria
